PFI,UFI,FTYPE_CODE,NAME,NFEAT_ID,NUNIQ_LOC,STATE,FQID,CRDATE_PFI,SUPER_PFI,CRDATE_UFI
4.16049e+06,5.09912e+07,locality,OAKLEIGH EAST,608,OAKLEIGH EAST,VIC,4712,2002-01-14,0,2016-07-06
4.16049e+06,5.09912e+07,locality,ORMOND,615,ORMOND,VIC,4712,2002-01-14,0,2016-07-06
4.16049e+06,5.09912e+07,locality,BELGRAVE,122,BELGRAVE,VIC,4712,2002-01-14,0,2016-07-06
4.16049e+06,5.09912e+07,locality,CLAYTON,229,CLAYTON,VIC,4712,2002-01-14,0,2016-07-06
4.16126e+06,5.09903e+07,locality,SUNDAY CREEK,9053,SUNDAY CREEK,VIC,4897,2002-01-14,0,2016-07-06
4.16073e+06,5.2884e+07,locality,IVANHOE,423,IVANHOE,VIC,4712,2002-01-14,0,2017-04-21
4.16126e+06,5.09903e+07,locality,HOWQUA INLET,12324,HOWQUA INLET,VIC,4897,2002-01-14,0,2016-07-06
4.16126e+06,5.09903e+07,locality,KILMORE EAST,1322,KILMORE EAST,VIC,4897,2002-01-14,0,2016-07-06
4.16074e+06,5.2884e+07,locality,NORTHCOTE,599,NORTHCOTE,VIC,4712,2002-01-14,0,2017-04-21
9.97186e+06,5.09903e+07,locality,WENTWORTH,11338,WENTWORTH,VIC,4712,2002-02-25,0,2016-07-06
4.16072e+06,5.2884e+07,locality,FAIRFIELD,325,FAIRFIELD,VIC,4712,2002-01-14,0,2017-04-21
4.16126e+06,5.09903e+07,locality,TANTARABOO,759,TANTARABOO,VIC,4712,2002-01-14,0,2016-07-06
4.16127e+06,5.09903e+07,locality,PORCUPINE RIDGE,12326,PORCUPINE RIDGE,VIC,4897,2002-01-14,0,2016-07-06
4.16075e+06,5.2884e+07,locality,BULLEEN,179,BULLEEN,VIC,4712,2002-01-14,0,2017-04-21
4.16127e+06,5.09903e+07,locality,NORVAL,12327,NORVAL,VIC,4897,2002-01-14,0,2016-07-06
4.16127e+06,5.09903e+07,locality,COBAW,237,COBAW,VIC,4712,2002-01-14,0,2016-07-06
4.16127e+06,5.09903e+07,locality,MOUNT FRANKLIN,12328,MOUNT FRANKLIN,VIC,4897,2002-01-14,0,2016-07-06
4.16125e+06,5.09903e+07,locality,MOUNT LONARCH,12329,MOUNT LONARCH,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.09903e+07,locality,WONBOYN NORTH (NSW),15049,WONBOYN NORTH (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16072e+06,5.2884e+07,locality,IVANHOE EAST,424,IVANHOE EAST,VIC,4712,2002-01-14,0,2017-04-21
4.16124e+06,5.09903e+07,locality,SHEPHERDS FLAT,12332,SHEPHERDS FLAT,VIC,4897,2002-01-14,0,2016-07-06
1.38571e+07,5.09903e+07,locality,COMAUM (SA),18363,COMAUM (SA),SA,5734,2009-05-14,0,2016-07-06
1.38571e+07,5.09903e+07,locality,GLENROY (SA),18364,GLENROY (SA),SA,5734,2009-05-14,0,2016-07-06
4.16124e+06,5.09903e+07,locality,WARRAK,12335,WARRAK,VIC,4897,2002-01-14,0,2016-07-06
4.16074e+06,5.2884e+07,locality,EAGLEMONT,301,EAGLEMONT,VIC,4712,2002-01-14,0,2017-04-21
4.16124e+06,5.09903e+07,locality,SPRING HILL,12337,SPRING HILL,VIC,4897,2002-01-14,0,2016-07-06
4.16125e+06,5.09903e+07,locality,CARLSRUHE,203,CARLSRUHE,VIC,4712,2002-01-14,0,2016-07-06
4.16073e+06,5.2884e+07,locality,BRUNSWICK EAST,174,BRUNSWICK EAST,VIC,4712,2002-01-14,0,2017-04-21
4.16125e+06,5.09903e+07,locality,NEWHAM,586,NEWHAM,VIC,4712,2002-01-14,0,2016-07-06
4.16072e+06,5.2884e+07,locality,ALPHINGTON,64,ALPHINGTON,VIC,4712,2002-01-14,0,2017-04-21
4.16071e+06,5.2884e+07,locality,FITZROY NORTH,335,FITZROY NORTH,VIC,4712,2002-01-14,0,2017-04-21
4.16069e+06,5.2884e+07,locality,BALWYN NORTH,96,BALWYN NORTH,VIC,4712,2002-01-14,0,2017-04-21
4.1607e+06,5.2884e+07,locality,KEW EAST,449,KEW EAST,VIC,4712,2002-01-14,0,2017-04-21
4.16068e+06,5.2884e+07,locality,CLIFTON HILL,232,CLIFTON HILL,VIC,4712,2002-01-14,0,2017-04-21
4.16068e+06,5.2884e+07,locality,KEW,448,KEW,VIC,4712,2002-01-14,0,2017-04-21
4.16067e+06,5.28841e+07,locality,ABBOTSFORD,53,ABBOTSFORD,VIC,4712,2002-01-14,0,2017-04-21
4.16064e+06,5.28841e+07,locality,RICHMOND,664,RICHMOND,VIC,4712,2002-01-14,0,2017-04-21
4.16064e+06,5.28841e+07,locality,HAWTHORN,391,HAWTHORN,VIC,4712,2002-01-14,0,2017-04-21
4.16061e+06,5.28841e+07,locality,BURNLEY,185,BURNLEY,VIC,4712,2002-01-14,0,2017-04-21
1.38571e+07,5.09906e+07,locality,MOUNT MCINTYRE (SA),18379,MOUNT MCINTYRE (SA),SA,5734,2009-05-14,0,2016-07-06
4.16101e+06,5.09906e+07,locality,SOLDIERS HILL,12456,SOLDIERS HILL,VIC,4897,2002-01-14,0,2016-07-06
9.91042e+06,5.09906e+07,locality,SARGOOD,12822,SARGOOD,VIC,4897,2002-01-30,0,2016-07-06
4.16101e+06,5.09906e+07,locality,BLACK HILL,12457,BLACK HILL,VIC,4897,2002-01-14,0,2016-07-06
4.16101e+06,5.09906e+07,locality,BALLARAT CENTRAL,12458,BALLARAT CENTRAL,VIC,4897,2002-01-14,0,2016-07-06
1.15808e+07,5.09906e+07,locality,KOROBEIT,16104,KOROBEIT,VIC,5449,2004-12-01,0,2016-07-06
4.1607e+06,5.0991e+07,locality,CARLTON NORTH,205,CARLTON NORTH,VIC,4712,2002-01-14,0,2016-07-06
4.1607e+06,5.0991e+07,locality,PRINCES HILL,652,PRINCES HILL,VIC,4712,2002-01-14,0,2016-07-06
4.1607e+06,5.0991e+07,locality,FLEMINGTON,336,FLEMINGTON,VIC,4712,2002-01-14,0,2016-07-06
4.16082e+06,5.31135e+07,locality,HADFIELD,383,HADFIELD,VIC,4712,2002-01-14,0,2017-06-29
4.16081e+06,5.31135e+07,locality,PASCOE VALE,626,PASCOE VALE,VIC,4712,2002-01-14,0,2017-06-29
4.1614e+06,5.31271e+07,locality,GOLDEN POINT (CASTLEMAINE),12796,GOLDEN POINT,VIC,4897,2002-01-14,0,2017-07-05
4.16141e+06,5.31271e+07,locality,CHEWTON,1152,CHEWTON,VIC,4897,2002-01-14,0,2017-07-05
4.1607e+06,5.0991e+07,locality,DERRIMUT,282,DERRIMUT,VIC,4712,2002-01-14,0,2016-07-06
4.1607e+06,5.0991e+07,locality,SUNSHINE WEST,750,SUNSHINE WEST,VIC,4712,2002-01-14,0,2016-07-06
4.16069e+06,5.0991e+07,locality,WOODHOUSE,12519,WOODHOUSE,VIC,4897,2002-01-14,0,2016-07-06
4.16068e+06,5.0991e+07,locality,CARGERIE,202,CARGERIE,VIC,4712,2002-01-14,0,2016-07-06
4.16068e+06,5.0991e+07,locality,FOOTSCRAY,338,FOOTSCRAY,VIC,4712,2002-01-14,0,2016-07-06
4.16069e+06,5.0991e+07,locality,NORTH MELBOURNE,596,NORTH MELBOURNE,VIC,4712,2002-01-14,0,2016-07-06
4.16068e+06,5.0991e+07,locality,KENSINGTON,445,KENSINGTON,VIC,4712,2002-01-14,0,2016-07-06
4.16069e+06,5.0991e+07,locality,MONTROSE,544,MONTROSE,VIC,4712,2002-01-14,0,2016-07-06
9.91045e+06,5.09912e+07,locality,NAYOOK,12851,NAYOOK,VIC,4897,2002-01-30,0,2016-07-06
4.1605e+06,5.09912e+07,locality,NOTTING HILL,600,NOTTING HILL,VIC,4712,2002-01-14,0,2016-07-06
4.1605e+06,5.09912e+07,locality,BRIGHTON EAST,169,BRIGHTON EAST,VIC,4712,2002-01-14,0,2016-07-06
4.16038e+06,5.2215e+07,locality,LYNDHURST,494,LYNDHURST,VIC,4712,2002-01-14,0,2016-12-06
